(561, 8471112782, 116, 1, 1, 1, 1),
(562, 8471112783, 117, 1, 0, 0, 2),
(563, 8471112784, 118, 1, 1, 1, 1),
(564, 8471112785, 119, 1, 0, 0, 2),
(565, 8471112786, 120, 1, 1, 1, 1),
(566, 8471112787, 121, 1, 0, 0, 2),
(567, 8471112788, 122, 1, 1, 1, 1),
(568, 8471112789, 123, 1, 0, 0, 2),
(569, 8471112790, 124, 1, 1, 1, 1),
(570, 8471112791, 125, 1, 0, 0, 2),
(571, 8471112792, 126, 1, 1, 1, 1),
(572, 8471112793, 127, 1, 0, 0, 2),
(573, 8471112794, 128, 1, 1, 1, 1),
(574, 8471112795, 129, 1, 0, 0, 2),
(575, 8471112796, 130, 1, 1, 1, 1),
(576, 8471112797, 131, 1, 0, 0, 2),
(577, 8471112798, 132, 1, 1, 1, 1),
(578, 8471112799, 133, 1, 0, 0, 2),
(579, 8471112800, 134, 1, 1, 1, 1),
(580, 8471112801, 135, 1, 0, 0, 2),
(581, 8471112802, 136, 1, 1, 1, 1),
(582, 8471112803, 137, 1, 0, 0, 2),
(583, 8471112804, 138, 1, 1, 1, 1),
(584, 8471112805, 139, 1, 0, 0, 2),
(585, 8471112806, 140, 1, 1, 1, 1),
(586, 8471112807, 141, 1, 0, 0, 2),
(587, 8471112808, 142, 1, 1, 1, 1),
(588, 8471112809, 143, 1, 0, 0, 2),
(589, 8471112810, 144, 1, 1, 1, 1),
(590, 8471112811, 145, 1, 0, 0, 2),
(591, 8471112812, 146, 1, 1, 1, 1),
(592, 8471112813, 147, 1, 0, 0, 2),
(593, 8471112814, 148, 1, 1, 1, 1),
(594, 8471112815, 149, 1, 0, 0, 2),
(595, 8471112816, 150, 1, 1, 1, 1),
(596, 8471112817, 151, 1, 0, 0, 2),
(597, 8471112818, 152, 1, 1, 1, 1),
(598, 8471112819, 153, 1, 0, 0, 2),
(599, 8471112820, 154, 1, 1, 1, 1),
(600, 8471112821, 155, 1, 0, 0, 2),
(601, 8471112822, 156, 1, 1, 1, 1),
(602, 8471112823, 157, 1, 0, 0, 2),
(603, 8471112824, 158, 1, 1, 1, 1),
(604, 8471112825, 159, 1, 0, 0, 2),
(605, 8471112826, 160, 1, 1, 1, 1),
(606, 8471112827, 161, 1, 0, 0, 2),
(607, 8471112828, 162, 1, 1, 1, 1),
(608, 8471112829, 163, 1, 0, 0, 2),
(609, 8471112830, 164, 1, 1, 1, 1),
(610, 8471112831, 165, 1, 0, 0, 2),
(611, 8471112832, 166, 1, 1, 1, 1),
(612, 8471112833, 167, 1, 0, 0, 2),
(613, 8471112834, 168, 1, 1, 1, 1),
(614, 8471112835, 169, 1, 0, 0, 2),
(615, 8471112836, 170, 1, 1, 1, 1),
(616, 8471112837, 171, 1, 0, 0, 2),
(617, 8471112838, 172, 1, 1, 1, 1),
(618, 8471112839, 173, 1, 0, 0, 2),
(619, 8471112840, 174, 1, 1, 1, 1),
(620, 8471112841, 175, 1, 0, 0, 2),
(621, 8471112842, 176, 1, 1, 1, 1),
(622, 8471112843, 177, 1, 0, 0, 2),
(623, 8471112844, 178, 1, 1, 1, 1),
(624, 8471112845, 179, 1, 0, 0, 2),
(625, 8471112846, 180, 1, 1, 1, 1),
(626, 8471112847, 181, 1, 0, 0, 2),
(627, 8471112848, 182, 1, 1, 1, 1),
(628, 8471112849, 183, 1, 0, 0, 2),
(629, 8471112850, 184, 1, 1, 1, 1),
(630, 8471112851, 185, 1, 0, 0, 2),
(631, 8471112852, 186, 1, 1, 1, 1),
(632, 8471112853, 187, 1, 0, 0, 2),
(633, 8471112854, 188, 1, 1, 1, 1),
(634, 8471112855, 189, 1, 0, 0, 2),
(635, 8471112856, 190, 1, 1, 1, 1),
(636, 8471112857, 191, 1, 0, 0, 2),
(637, 8471112858, 192, 1, 1, 1, 1),
(638, 8471112859, 193, 1, 0, 0, 2),
(639, 8471112860, 194, 1, 1, 1, 1),
(640, 8471112861, 195, 1, 0, 0, 2),
(641, 8471112862, 196, 1, 1, 1, 1),
(642, 8471112863, 197, 1, 0, 0, 2),
(643, 8471112864, 198, 1, 1, 1, 1),
(644, 8471112865, 199, 1, 0, 0, 2),
(645, 8471112866, 200, 1, 1, 1, 1),
(646, 8471112867, 201, 1, 0, 0, 2),
(647, 8471112868, 202, 1, 1, 1, 1),
(648, 8471112869, 203, 1, 0, 0, 2),
(649, 8471112870, 204, 1, 1, 1, 1),
(650, 8471112871, 205, 1, 0, 0, 2),
(651, 8471112872, 206, 1, 1, 1, 1),
(652, 8471112873, 207, 1, 0, 0, 2),
(653, 8471112874, 208, 1, 1, 1, 1),
(654, 8471112875, 209, 1, 0, 0, 2),
(655, 8471112876, 210, 1, 1, 1, 1),
(656, 8471112877, 211, 1, 0, 0, 2),
(657, 8471112878, 212, 1, 1, 1, 1),
(658, 8471112879, 213, 1, 0, 0, 2),
(659, 8471112880, 214, 1, 1, 1, 1),
(660, 8471112881, 215, 1, 0, 0, 2),
(661, 8471112882, 216, 1, 1, 1, 1),
(662, 8471112883, 217, 1, 0, 0, 2),
(663, 8471112884, 218, 1, 1, 1, 1),
(664, 8471112885, 219, 1, 0, 0, 2),
(665, 8471112886, 220, 1, 1, 1, 1),
(666, 8471112887, 221, 1, 0, 0, 2),
(667, 8471112888, 222, 1, 1, 1, 1),
(668, 8471112889, 223, 1, 0, 0, 2),
(669, 8471112890, 1, 1, 1, 1, 1),
(670, 8471112891, 2, 1, 0, 0, 2),
(671, 8471112892, 3, 1, 1, 1, 1),
(672, 8471112893, 4, 1, 0, 0, 2),
(673, 8471112894, 5, 1, 1, 1, 1),
(674, 8471112895, 6, 1, 0, 0, 2),
(675, 8471112896, 7, 1, 1, 1, 1),
(676, 8471112897, 8, 1, 0, 0, 2),
(677, 8471112898, 9, 1, 1, 1, 1),
(678, 8471112899, 10, 1, 0, 0, 2),
(679, 8471112900, 11, 1, 1, 1, 1),
(680, 8471112901, 12, 1, 0, 0, 2),
(681, 8471112902, 13, 1, 1, 1, 1),
(682, 8471112903, 14, 1, 0, 0, 2),
(683, 8471112904, 15, 1, 1, 1, 1),
(684, 8471112905, 16, 1, 0, 0, 2),
(685, 8471112906, 17, 1, 1, 1, 1),
(686, 8471112907, 18, 1, 0, 0, 2),
(687, 8471112908, 19, 1, 1, 1, 1),
(688, 8471112909, 20, 1, 0, 0, 2),
(689, 8471112910, 21, 1, 1, 1, 1),
(690, 8471112911, 22, 1, 0, 0, 2),
(691, 8471112912, 23, 1, 1, 1, 1),
(692, 8471112913, 24, 1, 0, 0, 2),
(693, 8471112914, 25, 1, 1, 1, 1),
(694, 8471112915, 26, 1, 0, 0, 2),
(695, 8471112916, 27, 1, 1, 1, 1),
(696, 8471112917, 28, 1, 0, 0, 2),
(697, 8471112918, 29, 1, 1, 1, 1),
(698, 8471112919, 30, 1, 0, 0, 2),
(699, 8471112920, 31, 1, 1, 1, 1),
(700, 8471112921, 32, 1, 0, 0, 2),
(701, 8471112922, 33, 1, 1, 1, 1),
(702, 8471112923, 34, 1, 0, 0, 2),
(703, 8471112924, 35, 1, 1, 1, 1),
(704, 8471112925, 36, 1, 0, 0, 2),
(705, 8471112926, 37, 1, 1, 1, 1),
(706, 8471112927, 38, 1, 0, 0, 2),
(707, 8471112928, 39, 1, 1, 1, 1),
(708, 8471112929, 40, 1, 0, 0, 2),
(709, 8471112930, 41, 1, 1, 1, 1),
(710, 8471112931, 42, 1, 0, 0, 2),
(711, 8471112932, 43, 1, 1, 1, 1),
(712, 8471112933, 44, 1, 0, 0, 2),
(713, 8471112934, 45, 1, 1, 1, 1),
(714, 8471112935, 46, 1, 0, 0, 2),
(715, 8471112936, 47, 1, 1, 1, 1),
(716, 8471112937, 48, 1, 0, 0, 2),
(717, 8471112938, 49, 1, 1, 1, 1),
(718, 8471112939, 50, 1, 0, 0, 2),
(719, 8471112940, 51, 1, 1, 1, 1),
(720, 8471112941, 52, 1, 0, 0, 2),
(721, 8471112942, 53, 1, 1, 1, 1),
(722, 8471112943, 54, 1, 0, 0, 2),
(723, 8471112944, 55, 1, 1, 1, 1),
(724, 8471112945, 56, 1, 0, 0, 2),
(725, 8471112946, 57, 1, 1, 1, 1),
(726, 8471112947, 58, 1, 0, 0, 2),
(727, 8471112948, 59, 1, 1, 1, 1),
(728, 8471112949, 60, 1, 0, 0, 2),
(729, 8471112950, 61, 1, 1, 1, 1),
(730, 8471112951, 62, 1, 0, 0, 2),
(731, 8471112952, 63, 1, 1, 1, 1),
(732, 8471112953, 64, 1, 0, 0, 2),
(733, 8471112954, 65, 1, 1, 1, 1),
(734, 8471112955, 66, 1, 0, 0, 2),
(735, 8471112956, 67, 1, 1, 1, 1),
(736, 8471112957, 68, 1, 0, 0, 2),
(737, 8471112958, 69, 1, 1, 1, 1),
(738, 8471112959, 70, 1, 0, 0, 2),
(739, 8471112960, 71, 1, 1, 1, 1),
(740, 8471112961, 72, 1, 0, 0, 2),
(741, 8471112962, 73, 1, 1, 1, 1),
(742, 8471112963, 74, 1, 0, 0, 2),
(743, 8471112964, 75, 1, 1, 1, 1),
(744, 8471112965, 76, 1, 0, 0, 2),
(745, 8471112966, 77, 1, 1, 1, 1),
(746, 8471112967, 78, 1, 0, 0, 2),
(747, 8471112968, 79, 1, 1, 1, 1),
(748, 8471112969, 80, 1, 0, 0, 2),
(749, 8471112970, 81, 1, 1, 1, 1),
(750, 8471112971, 82, 1, 0, 0, 2),
(751, 8471112972, 83, 1, 1, 1, 1),
(752, 8471112973, 84, 1, 0, 0, 2),
(753, 8471112974, 85, 1, 1, 1, 1),
(754, 8471112975, 86, 1, 0, 0, 2),
(755, 8471112976, 87, 1, 1, 1, 1),
(756, 8471112977, 88, 1, 0, 0, 2),
(757, 8471112978, 89, 1, 1, 1, 1),
(758, 8471112979, 90, 1, 0, 0, 2),
(759, 8471112980, 91, 1, 1, 1, 1),
(760, 8471112981, 92, 1, 0, 0, 2),
(761, 8471112982, 93, 1, 1, 1, 1),
(762, 8471112983, 94, 1, 0, 0, 2),
(763, 8471112984, 95, 1, 1, 1, 1),
(764, 8471112985, 96, 1, 0, 0, 2),
(765, 8471112986, 97, 1, 1, 1, 1),
(766, 8471112987, 98, 1, 0, 0, 2),
(767, 8471112988, 99, 1, 1, 1, 1),
(768, 8471112989, 100, 1, 0, 0, 2),
(769, 8471112990, 101, 1, 1, 1, 1),
(770, 8471112991, 102, 1, 0, 0, 2),
(771, 8471112992, 103, 1, 1, 1, 1),
(772, 8471112993, 104, 1, 0, 0, 2),
(773, 8471112994, 105, 1, 1, 1, 1),
(774, 8471112995, 106, 1, 0, 0, 2),
(775, 8471112996, 107, 1, 1, 1, 1),
(776, 8471112997, 108, 1, 0, 0, 2),
(777, 8471112998, 109, 1, 1, 1, 1),
(778, 8471112999, 110, 1, 0, 0, 2),
(779, 8471113000, 111, 1, 1, 1, 1),
(780, 8471113001, 112, 1, 0, 0, 2),
(781, 8471113002, 113, 1, 1, 1, 1),
(782, 8471113003, 114, 1, 0, 0, 2),
(783, 8471113004, 115, 1, 1, 1, 1),
(784, 8471113005, 116, 1, 0, 0, 2),
(785, 8471113006, 117, 1, 1, 1, 1),
(786, 8471113007, 118, 1, 0, 0, 2),
(787, 8471113008, 119, 1, 1, 1, 1),
(788, 8471113009, 120, 1, 0, 0, 2),
(789, 8471113010, 121, 1, 1, 1, 1),
(790, 8471113011, 122, 1, 0, 0, 2),
(791, 8471113012, 123, 1, 1, 1, 1),
(792, 8471113013, 124, 1, 0, 0, 2),
(793, 8471113014, 125, 1, 1, 1, 1),
(794, 8471113015, 126, 1, 0, 0, 2),
(795, 8471113016, 127, 1, 1, 1, 1),
(796, 8471113017, 128, 1, 0, 0, 2),
(797, 8471113018, 129, 1, 1, 1, 1),
(798, 8471113019, 130, 1, 0, 0, 2),
(799, 8471113020, 131, 1, 1, 1, 1),
(800, 8471113021, 132, 1, 0, 0, 2),
(801, 8471113022, 133, 1, 1, 1, 1),
(802, 8471113023, 134, 1, 0, 0, 2),
(803, 8471113024, 135, 1, 1, 1, 1),
(804, 8471113025, 136, 1, 0, 0, 2),
(805, 8471113026, 137, 1, 1, 1, 1),
(806, 8471113027, 138, 1, 0, 0, 2),
(807, 8471113028, 139, 1, 1, 1, 1),
(808, 8471113029, 140, 1, 0, 0, 2),
(809, 8471113030, 141, 1, 1, 1, 1),
(810, 8471113031, 142, 1, 0, 0, 2),
(811, 8471113032, 143, 1, 1, 1, 1),
(812, 8471113033, 144, 1, 0, 0, 2),
(813, 8471113034, 145, 1, 1, 1, 1),
(814, 8471113035, 146, 1, 0, 0, 2),
(815, 8471113036, 147, 1, 1, 1, 1),
(816, 8471113037, 148, 1, 0, 0, 2),
(817, 8471113038, 149, 1, 1, 1, 1),
(818, 8471113039, 150, 1, 0, 0, 2),
(819, 8471113040, 151, 1, 1, 1, 1),
(820, 8471113041, 152, 1, 0, 0, 2),
(821, 8471113042, 153, 1, 1, 1, 1),
(822, 8471113043, 154, 1, 0, 0, 2),
(823, 8471113044, 155, 1, 1, 1, 1),
(824, 8471113045, 156, 1, 0, 0, 2),
(825, 8471113046, 157, 1, 1, 1, 1),
(826, 8471113047, 158, 1, 0, 0, 2),
(827, 8471113048, 159, 1, 1, 1, 1),
(828, 8471113049, 160, 1, 0, 0, 2),
(829, 8471113050, 161, 1, 1, 1, 1),
(830, 8471113051, 162, 1, 0, 0, 2),
(831, 8471113052, 163, 1, 1, 1, 1),
(832, 8471113053, 164, 1, 0, 0, 2),
(833, 8471113054, 165, 1, 1, 1, 1),
(834, 8471113055, 166, 1, 0, 0, 2),
(835, 8471113056, 167, 1, 1, 1, 1),
(836, 8471113057, 168, 1, 0, 0, 2),
(837, 8471113058, 169, 1, 1, 1, 1),
(838, 8471113059, 170, 1, 0, 0, 2),
(839, 8471113060, 171, 1, 1, 1, 1),
(840, 8471113061, 172, 1, 0, 0, 2),
(841, 8471113062, 173, 1, 1, 1, 1),
(842, 8471113063, 174, 1, 0, 0, 2),
(843, 8471113064, 175, 1, 1, 1, 1),
(844, 8471113065, 176, 1, 0, 0, 2),
(845, 8471113066, 177, 1, 1, 1, 1),
(846, 8471113067, 178, 1, 0, 0, 2),
(847, 8471113068, 179, 1, 1, 1, 1),
(848, 8471113069, 180, 1, 0, 0, 2),
(849, 8471113070, 181, 1, 1, 1, 1),
(850, 8471113071, 182, 1, 0, 0, 2),
(851, 8471113072, 183, 1, 1, 1, 1),
(852, 8471113073, 184, 1, 0, 0, 2),
(853, 8471113074, 185, 1, 1, 1, 1),
(854, 8471113075, 186, 1, 0, 0, 2),
(855, 8471113076, 187, 1, 1, 1, 1),
(856, 8471113077, 188, 1, 0, 0, 2),
(857, 8471113078, 189, 1, 1, 1, 1),
(858, 8471113079, 190, 1, 0, 0, 2),
(859, 8471113080, 191, 1, 1, 1, 1),
(860, 8471113081, 192, 1, 0, 0, 2),
(861, 8471113082, 193, 1, 1, 1, 1),
(862, 8471113083, 194, 1, 0, 0, 2),
(863, 8471113084, 195, 1, 1, 1, 1),
(864, 8471113085, 196, 1, 0, 0, 2),
(865, 8471113086, 197, 1, 1, 1, 1),
(866, 8471113087, 198, 1, 0, 0, 2),
(867, 8471113088, 199, 1, 1, 1, 1),
(868, 8471113089, 200, 1, 0, 0, 2),
(869, 8471113090, 201, 1, 1, 1, 1),
(870, 8471113091, 202, 1, 0, 0, 2),
(871, 8471113092, 203, 1, 1, 1, 1),
(872, 8471113093, 204, 1, 0, 0, 2),
(873, 8471113094, 205, 1, 1, 1, 1),
(874, 8471113095, 206, 1, 0, 0, 2),
(875, 8471113096, 207, 1, 1, 1, 1),
(876, 8471113097, 208, 1, 0, 0, 2),
(877, 8471113098, 209, 1, 1, 1, 1),
(878, 8471113099, 210, 1, 0, 0, 2),
(879, 8471113100, 211, 1, 1, 1, 1),
(880, 8471113101, 212, 1, 0, 0, 2),
(881, 8471113102, 213, 1, 1, 1, 1),
(882, 8471113103, 214, 1, 0, 0, 2),
(883, 8471113104, 215, 1, 1, 1, 1),
(884, 8471113105, 216, 1, 0, 0, 2),
(885, 8471113106, 217, 1, 1, 1, 1),
(886, 8471113107, 218, 1, 0, 0, 2),
(887, 8471113108, 219, 1, 1, 1, 1),
(888, 8471113109, 220, 1, 0, 0, 2),
(889, 8471113110, 221, 1, 1, 1, 1),
(890, 8471113111, 222, 1, 0, 0, 2),
(891, 8471113112, 223, 1, 1, 1, 1),
(892, 8471113113, 1, 1, 0, 0, 2),
(893, 8471113114, 2, 1, 1, 1, 1),
(894, 8471113115, 3, 1, 0, 0, 2),
(895, 8471113116, 4, 1, 1, 1, 1),
(896, 8471113117, 5, 1, 0, 0, 2),
(897, 8471113118, 6, 1, 1, 1, 1),
(898, 8471113119, 7, 1, 0, 0, 2),
(899, 8471113120, 8, 1, 1, 1, 1),
(900, 8471113121, 9, 1, 0, 0, 2),
(901, 8471113122, 10, 1, 1, 1, 1),
(902, 8471113123, 11, 1, 0, 0, 2),
(903, 8471113124, 12, 1, 1, 1, 1),
(904, 8471113125, 13, 1, 0, 0, 2),
(905, 8471113126, 14, 1, 1, 1, 1),
(906, 8471113127, 15, 1, 0, 0, 2),
(907, 8471113128, 16, 1, 1, 1, 1),
(908, 8471113129, 17, 1, 0, 0, 2),
(909, 8471113130, 18, 1, 1, 1, 1),
(910, 8471113131, 19, 1, 0, 0, 2),
(911, 8471113132, 20, 1, 1, 1, 1),
(912, 8471113133, 21, 1, 0, 0, 2),
(913, 8471113134, 22, 1, 1, 1, 1),
(914, 8471113135, 23, 1, 0, 0, 2),
(915, 8471113136, 24, 1, 1, 1, 1),
(916, 8471113137, 25, 1, 0, 0, 2),
(917, 8471113138, 26, 1, 1, 1, 1),
(918, 8471113139, 27, 1, 0, 0, 2),
(919, 8471113140, 28, 1, 1, 1, 1),
(920, 8471113141, 29, 1, 0, 0, 2),
(921, 8471113142, 30, 1, 1, 1, 1),
(922, 8471113143, 31, 1, 0, 0, 2),
(923, 8471113144, 32, 1, 1, 1, 1),
(924, 8471113145, 33, 1, 0, 0, 2),
(925, 8471113146, 34, 1, 1, 1, 1),
(926, 8471113147, 35, 1, 0, 0, 2),
(927, 8471113148, 36, 1, 1, 1, 1),
(928, 8471113149, 37, 1, 0, 0, 2),
(929, 8471113150, 38, 1, 1, 1, 1),
(930, 8471113151, 39, 1, 0, 0, 2),
(931, 8471113152, 40, 1, 1, 1, 1),
(932, 8471113153, 41, 1, 0, 0, 2),
(933, 8471113154, 42, 1, 1, 1, 1),
(934, 8471113155, 43, 1, 0, 0, 2),
(935, 8471113156, 44, 1, 1, 1, 1),
(936, 8471113157, 45, 1, 0, 0, 2),
(937, 8471113158, 46, 1, 1, 1, 1),
(938, 8471113159, 47, 1, 0, 0, 2),
(939, 8471113160, 48, 1, 1, 1, 1),
(940, 8471113161, 49, 1, 0, 0, 2),
(941, 8471113162, 50, 1, 1, 1, 1),
(942, 8471113163, 51, 1, 0, 0, 2),
(943, 8471113164, 52, 1, 1, 1, 1),
(944, 8471113165, 53, 1, 0, 0, 2),
(945, 8471113166, 54, 1, 1, 1, 1),
(946, 8471113167, 55, 1, 0, 0, 2),
(947, 8471113168, 56, 1, 1, 1, 1),
(948, 8471113169, 57, 1, 0, 0, 2),
(949, 8471113170, 58, 1, 1, 1, 1),
(950, 8471113171, 59, 1, 0, 0, 2),
(951, 8471113172, 60, 1, 1, 1, 1),
(952, 8471113173, 61, 1, 0, 0, 2),
(953, 8471113174, 62, 1, 1, 1, 1),
(954, 8471113175, 63, 1, 0, 0, 2),
(955, 8471113176, 64, 1, 1, 1, 1),
(956, 8471113177, 65, 1, 0, 0, 2),
(957, 8471113178, 66, 1, 1, 1, 1),
(958, 8471113179, 67, 1, 0, 0, 2),
(959, 8471113180, 68, 1, 1, 1, 1),
(960, 8471113181, 69, 1, 0, 0, 2),
(961, 8471113182, 70, 1, 1, 1, 1),
(962, 8471113183, 71, 1, 0, 0, 2),
(963, 8471113184, 72, 1, 1, 1, 1),
(964, 8471113185, 73, 1, 0, 0, 2),
(965, 8471113186, 74, 1, 1, 1, 1),
(966, 8471113187, 75, 1, 0, 0, 2),
(967, 8471113188, 76, 1, 1, 1, 1),
(968, 8471113189, 77, 1, 0, 0, 2),
(969, 8471113190, 78, 1, 1, 1, 1),
(970, 8471113191, 79, 1, 0, 0, 2),
(971, 8471113192, 80, 1, 1, 1, 1),
(972, 8471113193, 81, 1, 0, 0, 2),
(973, 8471113194, 82, 1, 1, 1, 1),
(974, 8471113195, 83, 1, 0, 0, 2),
(975, 8471113196, 84, 1, 1, 1, 1),
(976, 8471113197, 85, 1, 0, 0, 2),
(977, 8471113198, 86, 1, 1, 1, 1),
(978, 8471113199, 87, 1, 0, 0, 2),
(979, 8471113200, 88, 1, 1, 1, 1),
(980, 8471113201, 89, 1, 0, 0, 2),
(981, 8471113202, 90, 1, 1, 1, 1),
(982, 8471113203, 91, 1, 0, 0, 2),
(983, 8471113204, 92, 1, 1, 1, 1),
(984, 8471113205, 93, 1, 0, 0, 2),
(985, 8471113206, 94, 1, 1, 1, 1),
(986, 8471113207, 95, 1, 0, 0, 2),
(987, 8471113208, 96, 1, 1, 1, 1),
(988, 8471113209, 97, 1, 0, 0, 2),
(989, 8471113210, 98, 1, 1, 1, 1),
(990, 8471113211, 99, 1, 0, 0, 2),
(991, 8471113212, 100, 1, 1, 1, 1),
(992, 8471113213, 101, 1, 0, 0, 2),
(993, 8471113214, 102, 1, 1, 1, 1),
(994, 8471113215, 103, 1, 0, 0, 2),
(995, 8471113216, 104, 1, 1, 1, 1),
(996, 8471113217, 105, 1, 0, 0, 2),
(997, 8471113218, 106, 1, 1, 1, 1),
(998, 8471113219, 107, 1, 0, 0, 2),
(999, 8471113220, 108, 1, 1, 1, 1),
(1000, 8471113221, 109, 1, 0, 0, 2),
(1001, 8471113222, 110, 1, 1, 1, 1),
(1002, 8471113223, 111, 1, 0, 0, 2),
(1003, 8471113224, 112, 1, 1, 1, 1),
(1004, 8471113225, 113, 1, 0, 0, 2),
(1005, 8471113226, 114, 1, 1, 1, 1),
(1006, 8471113227, 115, 1, 0, 0, 2),
(1007, 8471113228, 116, 1, 1, 1, 1),
(1008, 8471113229, 117, 1, 0, 0, 2),
(1009, 8471113230, 118, 1, 1, 1, 1),
(1010, 8471113231, 119, 1, 0, 0, 2),
(1011, 8471113232, 120, 1, 1, 1, 1),
(1012, 8471113233, 121, 1, 0, 0, 2),
(1013, 8471113234, 122, 1, 1, 1, 1),
(1014, 8471113235, 123, 1, 0, 0, 2),
(1015, 8471113236, 124, 1, 1, 1, 1),
(1016, 8471113237, 125, 1, 0, 0, 2),
(1017, 8471113238, 126, 1, 1, 1, 1),
(1018, 8471113239, 127, 1, 0, 0, 2),
(1019, 8471113240, 128, 1, 1, 1, 1),
(1020, 8471113241, 129, 1, 0, 0, 2),
(1021, 8471113242, 130, 1, 1, 1, 1),
(1022, 8471113243, 131, 1, 0, 0, 2),
(1023, 8471113244, 132, 1, 1, 1, 1),
(1024, 8471113245, 133, 1, 0, 0, 2),
(1025, 8471113246, 134, 1, 1, 1, 1),
(1026, 8471113247, 135, 1, 0, 0, 2),
(1027, 8471113248, 136, 1, 1, 1, 1),
(1028, 8471113249, 137, 1, 0, 0, 2),
(1029, 8471113250, 138, 1, 1, 1, 1),
(1030, 8471113251, 139, 1, 0, 0, 2),
(1031, 8471113252, 140, 1, 1, 1, 1),
(1032, 8471113253, 141, 1, 0, 0, 2),
(1033, 8471113254, 142, 1, 1, 1, 1),
(1034, 8471113255, 143, 1, 0, 0, 2),
(1035, 8471113256, 144, 1, 1, 1, 1),
(1036, 8471113257, 145, 1, 0, 0, 2),
(1037, 8471113258, 146, 1, 1, 1, 1),
(1038, 8471113259, 147, 1, 0, 0, 2),
(1039, 8471113260, 148, 1, 1, 1, 1),
(1040, 8471113261, 149, 1, 0, 0, 2),
(1041, 8471113262, 150, 1, 1, 1, 1),
(1042, 8471113263, 151, 1, 0, 0, 2),
(1043, 8471113264, 152, 1, 1, 1, 1),
(1044, 8471113265, 153, 1, 0, 0, 2),
(1045, 8471113266, 154, 1, 1, 1, 1),
(1046, 8471113267, 155, 1, 0, 0, 2),
(1047, 8471113268, 156, 1, 1, 1, 1),
(1048, 8471113269, 157, 1, 0, 0, 2),
(1049, 8471113270, 158, 1, 1, 1, 1),
(1050, 8471113271, 159, 1, 0, 0, 2),
(1051, 8471113272, 160, 1, 1, 1, 1),
(1052, 8471113273, 161, 1, 0, 0, 2),
(1053, 8471113274, 162, 1, 1, 1, 1),
(1054, 8471113275, 163, 1, 0, 0, 2),
(1055, 8471113276, 164, 1, 1, 1, 1),
(1056, 8471113277, 165, 1, 0, 0, 2),
(1057, 8471113278, 166, 1, 1, 1, 1),
(1058, 8471113279, 167, 1, 0, 0, 2),
(1059, 8471113280, 168, 1, 1, 1, 1),
(1060, 8471113281, 169, 1, 0, 0, 2),
(1061, 8471113282, 170, 1, 1, 1, 1),
(1062, 8471113283, 171, 1, 0, 0, 2),
(1063, 8471113284, 172, 1, 1, 1, 1),
(1064, 8471113285, 173, 1, 0, 0, 2),
(1065, 8471113286, 174, 1, 1, 1, 1),
(1066, 8471113287, 175, 1, 0, 0, 2),
(1067, 8471113288, 176, 1, 1, 1, 1),
(1068, 8471113289, 177, 1, 0, 0, 2),
(1069, 8471113290, 178, 1, 1, 1, 1),
(1070, 8471113291, 179, 1, 0, 0, 2),
(1071, 8471113292, 180, 1, 1, 1, 1),
(1072, 8471113293, 181, 1, 0, 0, 2),
(1073, 8471113294, 182, 1, 1, 1, 1),
(1074, 8471113295, 183, 1, 0, 0, 2),
(1075, 8471113296, 184, 1, 1, 1, 1),
(1076, 8471113297, 185, 1, 0, 0, 2),
(1077, 8471113298, 186, 1, 1, 1, 1),
(1078, 8471113299, 187, 1, 0, 0, 2),
(1079, 8471113300, 188, 1, 1, 1, 1),
(1080, 8471113301, 189, 1, 0, 0, 2),
(1081, 8471113302, 190, 1, 1, 1, 1),
(1082, 8471113303, 191, 1, 0, 0, 2),
(1083, 8471113304, 192, 1, 1, 1, 1),
(1084, 8471113305, 193, 1, 0, 0, 2),
(1085, 8471113306, 194, 1, 1, 1, 1),
(1086, 8471113307, 195, 1, 0, 0, 2),
(1087, 8471113308, 196, 1, 1, 1, 1),
(1088, 8471113309, 197, 1, 0, 0, 2),
(1089, 8471113310, 198, 1, 1, 1, 1),
(1090, 8471113311, 199, 1, 0, 0, 2),
(1091, 8471113312, 200, 1, 1, 1, 1),
(1092, 8471113313, 201, 1, 0, 0, 2),
(1093, 8471113314, 202, 1, 1, 1, 1),
(1094, 8471113315, 203, 1, 0, 0, 2),
(1095, 8471113316, 204, 1, 1, 1, 1),
(1096, 8471113317, 205, 1, 0, 0, 2),
(1097, 8471113318, 206, 1, 1, 1, 1),
(1098, 8471113319, 207, 1, 0, 0, 2),
(1099, 8471113320, 208, 1, 1, 1, 1),
(1100, 8471113321, 209, 1, 0, 0, 2),
(1101, 8471113322, 210, 1, 1, 1, 1),
(1102, 8471113323, 211, 1, 0, 0, 2),
(1103, 8471113324, 212, 1, 1, 1, 1),
(1104, 8471113325, 213, 1, 0, 0, 2),
(1105, 8471113326, 214, 1, 1, 1, 1),
(1106, 8471113327, 215, 1, 0, 0, 2),
(1107, 8471113328, 216, 1, 1, 1, 1),
(1108, 8471113329, 217, 1, 0, 0, 2),
(1109, 8471113330, 218, 1, 1, 1, 1),
(1110, 8471113331, 219, 1, 0, 0, 2),
(1111, 8471113332, 220, 1, 1, 1, 1),
(1112, 8471113333, 221, 1, 0, 0, 2),
(1113, 8471113334, 222, 1, 1, 1, 1),
(1114, 8471113335, 223, 1, 0, 0, 2),
(1115, 8471113336, 1, 1, 1, 1, 1),
